READ_TIME_Date,h1vmba1uEV22,h1vmba2uEV22,h1vmba3uEV22,h2vmba1uEV22,h2vmba2uEV22,h2vmba3uEV22,h1v0ba1uEV22,h1v0ba2uEV22,h1v0ba3uEV22,h2v0ba1uEV22,h2v0ba2uEV22,h2v0ba3uEV22,A1vmba1uEV12,A1vmba2uEV12,A1vmba3uEV12,A2vmba1uEV12,A2vmba2uEV12,A2vmba3uEV12,A1v0ba1uEV12,A1v0ba2uEV12,A1v0ba3uEV12,A2v0ba1uEV12,A2v0ba2uEV12,A2v0ba3uEV12
27/09/2017 00.00,0.105497355,0.178769448,0.094943937,0.053107179,0.218791188,0.324594836,0.116542388,0.157434844,0.224474635,0.185008562,0.218097995,0.24406557,0.151350193,0.144554281,0.193886056,0.139042317,0.195484634,0.188736935,0.127406368,0.121685579,0.163212994,0.117531486,0.165241777,0.159537995
27/09/2017 01.00,0.124501763,0.171560967,0.143611473,0.064318282,0.218074983,0.2855835,0.120916146,0.149328736,0.221546192,0.176868915,0.214567011,0.235284637,0.10279478,0.100812889,0.138301406,0.11664059,0.201693143,0.207877814,0.113654368,0.111463103,0.152912033,0.087418915,0.151163465,0.155798706
27/09/2017 02.00,0.10986067,0.179196508,0.092322034,0.095365754,0.214837813,0.327207077,0.106589495,0.147019199,0.218318982,0.164077533,0.215235201,0.231969873,0.103181614,0.116045106,0.169043615,0.07037398,0.165890984,0.159509237,0.101770765,0.114458369,0.166732206,0.060921837,0.143609663,0.138085068
27/09/2017 03.00,0.120608466,0.172552369,0.18009322,0.118646802,0.22692523,0.305497248,0.103233432,0.155333385,0.224675358,0.20045642,0.22393627,0.241792971,0.091354089,0.097025366,0.148347981,0.080855588,0.163633378,0.161710427,0.099765197,0.105958637,0.162006602,0.069472898,0.140597395,0.138945153
27/09/2017 04.00,0.18982716,0.182961157,0.349606259,0.14927759,0.234440237,0.311006073,0.136216363,0.159247317,0.22636918,0.190466071,0.246624654,0.242235594,0.100735862,0.116257672,0.148433964,0.072543958,0.203781849,0.191488444,0.106424578,0.12282293,0.156816269,0.065663176,0.184453176,0.173325798
27/09/2017 05.00,0.217415344,0.222469254,0.204870274,0.18274293,0.330865894,0.349831115,0.13886511,0.189242005,0.235935452,0.191249709,0.311108352,0.263559346,0.133440868,0.129695122,0.152895793,0.154638154,0.276864586,0.233637369,0.153367854,0.149062748,0.175728021,0.118254884,0.211723877,0.178667161
27/09/2017 06.00,0.039259259,0.347373215,0.432422425,0.273909505,0.489303837,0.493973093,0.139771858,0.219931416,0.256554257,0.255385463,0.381608565,0.306852144,0.190648477,0.23555481,0.275687395,0.233243767,0.378238415,0.28251113,0.135327146,0.167202805,0.195689936,0.152483662,0.247274255,0.184692317
27/09/2017 07.00,0.191306879,0.32914406,0.209383311,0.235549813,0.436225005,0.470860159,0.171787093,0.224649051,0.310181474,0.296424684,0.370706641,0.369919911,0.185625162,0.224926917,0.296252625,0.124209052,0.40262888,0.490667935,0.135260688,0.163898952,0.215872317,0.075296251,0.244075972,0.29744576
27/09/2017 08.00,0.156453262,0.259718201,0.211693612,0.235096533,0.325328157,0.503283094,0.116098673,0.219282222,0.344503967,0.251936327,0.342551369,0.421268767,0.159362709,0.199815424,0.33082441,0.104084378,0.279463359,0.493859064,0.126344301,0.158415606,0.262280801,0.080071508,0.214989541,0.379922913
27/09/2017 09.00,0.376750441,0.225974445,0.480101695,0.121427713,0.306177962,0.471286077,0.133950834,0.207272803,0.343940553,0.20028896,0.326548932,0.421038748,0.194386768,0.178352835,0.309480242,0.108006121,0.29204961,0.399813724,0.167665313,0.153835491,0.266937416,0.090381902,0.244393549,0.334572934
27/09/2017 10.00,0.277677249,0.216803086,0.256664276,0.17656787,0.284984621,0.509784924,0.141998811,0.201405844,0.327575822,0.221638061,0.308121328,0.390560295,0.213691751,0.186090662,0.285316051,0.158644733,0.310913318,0.482752015,0.196150859,0.170815406,0.261895877,0.109041716,0.213700897,0.331811256
27/09/2017 11.00,0.298114907,0.210579406,0.316552151,0.213820744,0.257621853,0.454968108,0.07274495,0.186940305,0.303134251,0.166749407,0.288529958,0.344283025,0.145370633,0.117081699,0.218119263,0.105522207,0.249524357,0.420319692,0.177302216,0.142799438,0.266030545,0.086236294,0.203919691,0.343499379
27/09/2017 12.00,0.076667702,0.196556936,0.107207301,0.227702883,0.249481125,0.37836595,0.103530308,0.182020415,0.275175054,0.202593978,0.258362575,0.318242932,0.110500113,0.119487234,0.209744843,0.188277093,0.240342503,0.321927372,0.121066343,0.130912829,0.229801041,0.158379702,0.202177405,0.270807035
27/09/2017 13.00,0.307440179,0.191855226,0.212597131,0.2152422,0.244927683,0.370978664,0.073869989,0.166786273,0.256878291,0.241558656,0.240945052,0.29731421,0.126249352,0.1264772,0.195750556,0.172846791,0.212245539,0.25939762,0.134569218,0.134812081,0.208650569,0.150345785,0.184615647,0.225629522
27/09/2017 14.00,0.205006211,0.179578442,0.145983703,0.189037212,0.237584447,0.314056951,0.073945095,0.161641908,0.240889609,0.166281601,0.235607675,0.276965016,0.117468676,0.169449991,0.23240689,0.200147549,0.239677203,0.310624084,0.09575313,0.138125052,0.189443585,0.155196134,0.185847768,0.240860591
27/09/2017 15.00,0.15797619,0.184917304,0.272998045,0.117294289,0.238834299,0.326145353,0.044074301,0.157199654,0.234219708,0.16183322,0.238527344,0.276255168,0.164664614,0.160675244,0.234993567,0.136881049,0.216565115,0.199660804,0.141399442,0.137973723,0.201791742,0.142780502,0.225898882,0.20826601
27/09/2017 16.00,0.366395943,0.203414552,0.13069296,0.002227004,0.27768646,0.397420977,0.199220728,0.172064108,0.237753318,0.213489682,0.263032589,0.283976426,0.170104934,0.185784673,0.238919785,0.125400132,0.30396453,0.243953841,0.143078765,0.156267317,0.200960355,0.111680905,0.270709714,0.217264411
27/09/2017 17.00,0.728602293,0.257086375,0.544119948,0.227949777,0.358928752,0.488923031,0.215900996,0.177764376,0.259629659,0.299065855,0.308671584,0.322670331,0.255301771,0.302136083,0.415206829,0.23685437,0.371255842,0.416465382,0.139753605,0.165390967,0.22728652,0.190599461,0.298753886,0.335134528
27/09/2017 18.00,0.491699294,0.297095342,0.192984354,0.212608043,0.425026183,0.602588704,0.206526729,0.216458044,0.300769962,0.31528802,0.383726023,0.392891653,0.261596368,0.30017998,0.367241386,0.428440168,0.548617357,0.602039238,0.171491032,0.196784745,0.240747243,0.227311609,0.291072368,0.319415681
27/09/2017 19.00,0.446253086,0.29703625,0.173718384,0.436734965,0.434805309,0.574905273,0.267114836,0.217414876,0.294095036,0.31885456,0.369796072,0.372746673,0.292761897,0.361465114,0.432097423,0.343255342,0.507230627,0.555934603,0.154982924,0.191353181,0.228744665,0.217852752,0.321922413,0.352833207
27/09/2017 20.00,0.653664022,0.278695419,0.115783572,0.139312998,0.377977363,0.500336149,0.17778082,0.190210205,0.270888626,0.27664802,0.318334205,0.306985131,0.373006667,0.324733001,0.363805345,0.333734052,0.418261796,0.451565883,0.186120487,0.162033201,0.18152927,0.200864072,0.251738673,0.27178336
27/09/2017 21.00,0.453385361,0.270614425,0.195880704,0.009672641,0.316020322,0.444833112,0.170325011,0.184709275,0.257990443,0.282096444,0.283550011,0.29051663,0.20023553,0.221677487,0.310493019,0.332415971,0.298702353,0.313453554,0.126476892,0.140020503,0.19612,0.25206982,0.226504906,0.237690688
27/09/2017 22.00,0.363061728,0.240869811,0.193487615,0.043808611,0.277585246,0.430880899,0.171465047,0.174033876,0.250431968,0.312724189,0.264648359,0.276216034,0.180291513,0.186865945,0.237156993,0.207693946,0.262848803,0.362189112,0.128753156,0.133448213,0.169362999,0.158775358,0.200939477,0.276881956
27/09/2017 23.00,0.170845679,0.193031918,0.172803781,0.01551615,0.239744542,0.31408814,0.106762469,0.168532869,0.238000123,0.232651084,0.239740035,0.267861385,0.204272905,0.151564415,0.223321123,0.148157338,0.224968047,0.229728341,0.158497488,0.117600418,0.1732772,0.135007727,0.20500115,0.209338947
28/09/2017 00.00,0.093608466,0.194365299,0.026193612,0.082493369,0.228609182,0.314949367,0.125353247,0.159496478,0.231090199,0.229958927,0.23049683,0.253709369,0.177242563,0.158448955,0.208952327,0.088337587,0.186990961,0.197033717,0.137068359,0.122534553,0.161590715,0.08202364,0.173625744,0.182950692
28/09/2017 01.00,0.077220497,0.182804164,0.435090497,0.102087651,0.219408305,0.324744447,0.127891818,0.154384497,0.228318682,0.181569239,0.223711678,0.249226578,0.161540767,0.139137582,0.19161843,0.106771118,0.200022071,0.178976402,0.131179742,0.112987158,0.155604413,0.08018714,0.150220379,0.134414681
28/09/2017 02.00,0.102698413,0.179569619,0.14266128,0.107765391,0.224838942,0.338748148,0.14782677,0.158393477,0.230211323,0.223806335,0.228871645,0.241703475,0.128117299,0.121066789,0.17278663,0.087425509,0.164596599,0.172320481,0.119222452,0.11266144,0.160790508,0.082566351,0.155448229,0.162742813
28/09/2017 03.00,0.075342151,0.181302818,0.087808662,0.151764127,0.22543782,0.343114459,0.105496371,0.163964708,0.233150671,0.169777981,0.2341603,0.250251123,0.144860237,0.114040969,0.160761532,0.06420161,0.196415077,0.182742173,0.142794928,0.112415058,0.158469514,0.057716498,0.176574862,0.164283081
28/09/2017 04.00,0.139824515,0.192822488,0.118642534,0.245569554,0.247798733,0.328442122,0.108901386,0.175686035,0.237960637,0.205936199,0.262680506,0.256893447,0.159421368,0.156890344,0.205312411,0.055805697,0.204311394,0.172661243,0.13123231,0.129148824,0.169008849,0.049014652,0.179448558,0.151649942
28/09/2017 05.00,0.198675485,0.245116906,0.176046542,0.287643225,0.344309108,0.401619909,0.133198968,0.200546148,0.249821427,0.202968831,0.329416336,0.281999815,0.165666694,0.150047205,0.190107932,0.109665554,0.283289603,0.206427242,0.162413139,0.147100404,0.186374372,0.09018958,0.232978992,0.169766946
28/09/2017 06.00,0.151739859,0.367540089,0.294577246,0.263713486,0.497853239,0.513063329,0.132562131,0.23574729,0.279192159,0.305723989,0.395241525,0.332317312,0.191623541,0.238765816,0.273279985,0.208137399,0.41679337,0.307185743,0.145356616,0.181116531,0.207297358,0.148057075,0.296483033,0.218514418
28/09/2017 07.00,0.250585538,0.320800812,0.386681965,0.300025366,0.461241072,0.564729002,0.141655021,0.233602618,0.331885715,0.299179734,0.39075399,0.396742497,0.250328604,0.289997797,0.455501026,0.164413389,0.389653872,0.405930046,0.14005801,0.16225279,0.254851289,0.125665408,0.297822538,0.310262839
28/09/2017 08.00,0.224265432,0.264688316,0.392765999,0.29305371,0.356289578,0.559286639,0.136809376,0.221434532,0.361579079,0.279947642,0.355697762,0.448396757,0.234686723,0.218807344,0.364365923,0.307441998,0.347464233,0.517987644,0.173350905,0.161621632,0.269138202,0.202077516,0.228383596,0.340466355
28/09/2017 09.00,0.265260141,0.236621775,0.294354881,0.108592435,0.314847823,0.484618217,0.167127857,0.214230649,0.356714362,0.286793258,0.336983435,0.439834827,0.165937674,0.176225687,0.304437538,0.135774528,0.30952228,0.414464971,0.154752736,0.164347291,0.283917092,0.112844976,0.257250272,0.34447028
28/09/2017 10.00,0.296857143,0.239692233,0.17997673,0.308940809,0.299828664,0.455962582,0.122317384,0.206813864,0.324844859,0.2250071,0.316132096,0.392475763,0.146358013,0.160532522,0.273322932,0.098654869,0.245974793,0.314368239,0.147755295,0.162065128,0.275932349,0.102205911,0.254828556,0.325683796
28/09/2017 11.00,0.29627425,0.223735294,0.383564318,0.144544683,0.285955814,0.443657295,0.111413137,0.192983829,0.303725985,0.277378605,0.29933703,0.364472092,0.13723531,0.121503102,0.196968436,0.092435011,0.217003675,0.342497598,0.161147454,0.142674036,0.231288595,0.084441539,0.198237919,0.312879545
28/09/2017 12.00,0.302457672,0.226211726,0.543175824,0.094623676,0.275000677,0.412388405,0.122366993,0.197134038,0.296303947,0.275126533,0.278528877,0.340886578,0.101368285,0.124211797,0.196379233,0.162676185,0.233847446,0.33045485,0.127899893,0.156722347,0.247778513,0.160288253,0.230414787,0.325604086
28/09/2017 13.00,0.204076719,0.206251362,0.46720362,0.036349071,0.270543388,0.410930139,0.096878673,0.183080064,0.284783269,0.185407934,0.267106585,0.329943215,0.12871795,0.15618235,0.264007876,0.157201045,0.275672191,0.321875727,0.119041069,0.144440724,0.24416004,0.118915585,0.208533728,0.243484644
28/09/2017 14.00,0.045813051,0.210476587,0.365003878,0.0629285,0.268919273,0.29261616,0.112050405,0.171189013,0.279708744,0.250196798,0.272179617,0.306477113,0.136394107,0.146810492,0.250599029,0.186986753,0.283908788,0.331341375,0.127266142,0.136985427,0.233828077,0.125568286,0.190654896,0.222507573
28/09/2017 15.00,0.09714903,0.234007758,0.105180349,0.028491605,0.280072375,0.301059906,0.13965818,0.166323391,0.271168155,0.252646395,0.263781824,0.310131473,0.144747478,0.143612347,0.231774233,0.224663057,0.232523505,0.26156636,0.136214098,0.135145887,0.218110315,0.197760137,0.204679313,0.230244348
28/09/2017 16.00,0.19339418,0.235994398,0.084088559,0.138143888,0.314398786,0.43967514,0.138758485,0.182846579,0.280846059,0.29088344,0.283222362,0.311418823,0.135482044,0.150565023,0.181235026,0.210981776,0.260126863,0.330525235,0.171960795,0.191104889,0.230032838,0.169521875,0.209009491,0.265573922
28/09/2017 17.00,0.418587301,0.268460979,0.040952165,0.154188662,0.382088992,0.534730604,0.134289174,0.208726869,0.300095111,0.37696022,0.333386374,0.359540379,0.162401196,0.198266783,0.22939749,0.202559424,0.414102092,0.361872018,0.169246986,0.206624436,0.239067413,0.167244636,0.341906352,0.298782218
28/09/2017 18.00,0.613559965,0.336087639,0.103844861,0.311619426,0.440002563,0.530439846,0.184660918,0.2241004,0.328038732,0.332774493,0.393329802,0.427651229,0.186064226,0.21282325,0.249506526,0.315992843,0.485242302,0.513824847,0.187717284,0.214714044,0.251723227,0.208488833,0.320157888,0.339016358
28/09/2017 19.00,0.558573192,0.314985725,0.001813186,0.293015657,0.465576217,0.678918531,0.176040789,0.242850283,0.325213706,0.354921509,0.396515176,0.417690308,0.310397575,0.307516942,0.415528736,0.295902471,0.515875841,0.592014434,0.196401392,0.194578696,0.262922228,0.19352103,0.337384219,0.387179068
28/09/2017 20.00,0.516693121,0.309326805,0.268158371,0.29346651,0.394002025,0.475676665,0.295487096,0.231760871,0.305081892,0.254110611,0.349749225,0.350057291,0.29634178,0.273635516,0.37339273,0.335211684,0.438253132,0.390187108,0.186207978,0.171940373,0.234623364,0.22678272,0.296493953,0.263975565
28/09/2017 21.00,0.392398589,0.274845562,0.079007111,0.174769029,0.354401975,0.426347532,0.197343491,0.217584427,0.29025807,0.352391601,0.30296207,0.325872195,0.168632123,0.197346637,0.257956815,0.36236336,0.391566811,0.405542697,0.136864272,0.160169387,0.209361485,0.224719328,0.242829823,0.251496957
28/09/2017 22.00,0.326686949,0.260977771,0.153782805,0.118287326,0.325000951,0.398383782,0.201177682,0.198348616,0.279846488,0.259603916,0.301871201,0.315203451,0.203202836,0.182255165,0.229442341,0.314332446,0.307300051,0.339606812,0.181879884,0.163130343,0.205365965,0.232470595,0.227269652,0.251162737
28/09/2017 23.00,0.277010582,0.223488077,0.254676794,0.144244359,0.276260868,0.393025783,0.14584888,0.187781489,0.267800001,0.238130244,0.272101644,0.298224745,0.213645083,0.155956641,0.202354666,0.176178613,0.229623244,0.215908311,0.190733238,0.139231452,0.180653634,0.15969928,0.208144826,0.195712756
29/09/2017 00.00,0.166121118,0.208389608,0.087573368,0.079778,0.25914784,0.389401149,0.152031686,0.190063093,0.254503493,0.196806738,0.254603324,0.278308161,0.171956993,0.1463775,0.204621583,0.123598348,0.20573375,0.180913744,0.158329623,0.134777272,0.188405587,0.129482337,0.215527854,0.189526274
29/09/2017 01.00,0.196973545,0.191161159,0.097352941,0.102016519,0.247443265,0.377273486,0.156004969,0.180052063,0.247573239,0.172786052,0.25267943,0.261945222,0.098936895,0.116757414,0.162777715,0.093527284,0.190402123,0.182183196,0.112247086,0.132465038,0.184676548,0.091606208,0.186491212,0.178441104
29/09/2017 02.00,0.098419254,0.191015308,0.259193924,0.109306283,0.243089014,0.321514741,0.129668498,0.177248003,0.243387146,0.193294865,0.245228458,0.261636536,0.119323233,0.123018719,0.167467223,0.099845221,0.186138294,0.192618471,0.122899515,0.12670576,0.172486447,0.079431146,0.148080979,0.153236237
29/09/2017 03.00,0.14279806,0.188235659,0.23203426,0.219498556,0.247666601,0.363260491,0.144858086,0.178668941,0.252035688,0.183141361,0.252715005,0.264174522,0.108662275,0.118713085,0.16473114,0.080388452,0.182340081,0.175601075,0.114098352,0.124651977,0.17297219,0.073874659,0.167565254,0.161372303
29/09/2017 04.00,0.154203704,0.204005006,0.10121267,0.198015154,0.269920329,0.348112907,0.169635155,0.190619019,0.256434715,0.167112293,0.279384862,0.272547774,0.091431783,0.116511755,0.140649011,0.108907257,0.221228668,0.194758713,0.111464144,0.142039044,0.171464682,0.095007897,0.192994215,0.169902505
29/09/2017 05.00,0.189261023,0.245480613,0.10416936,0.248261689,0.359915047,0.440085861,0.175208807,0.209837503,0.268643519,0.207557464,0.332913573,0.292582403,0.163264915,0.189791618,0.234163109,0.126664497,0.302280912,0.235690998,0.138841673,0.161400174,0.199134013,0.094865055,0.226392526,0.176520178
29/09/2017 06.00,0.08828836,0.350511424,0.257895281,0.324658332,0.506159683,0.535468904,0.180914517,0.23972018,0.292955504,0.323868549,0.403799903,0.341138318,0.28284412,0.287616189,0.313504055,0.196374833,0.38460002,0.302100983,0.185518919,0.188648944,0.205628929,0.13441936,0.263260254,0.206789333
29/09/2017 07.00,0.341561728,0.313134687,0.071418875,0.406607059,0.457489526,0.577578898,0.212812027,0.24115077,0.346110389,0.253905302,0.39658532,0.394415713,0.211809961,0.228130841,0.304251382,0.20534871,0.34646368,0.457525213,0.176311473,0.18989704,0.253260088,0.152350261,0.257044868,0.33944253
29/09/2017 08.00,0.176693121,0.256816215,0.459314157,0.340478686,0.355254989,0.465959692,0.141629261,0.231816758,0.364497284,0.308359205,0.370276879,0.437538032,0.225079622,0.234254501,0.355882199,0.197691228,0.311814423,0.389340069,0.179874418,0.187206606,0.284406482,0.166860515,0.263185756,0.328620977
29/09/2017 09.00,0.31234127,0.253986369,0.031944409,0.274688022,0.328475038,0.483742283,0.217976552,0.232468218,0.376838033,0.313268306,0.350391935,0.445875987,0.12215922,0.144796303,0.287287947,0.146704065,0.287522683,0.314268531,0.134623925,0.159570818,0.316601818,0.140043454,0.274468671,0.300000213
29/09/2017 10.00,0.618043478,0.262188806,0.322985779,0.256768124,0.305831705,0.476080853,0.151254777,0.215493549,0.349976897,0.296066478,0.330919019,0.407759826,0.100596291,0.118124474,0.193487556,0.136536397,0.22337175,0.332721251,0.147750234,0.173494653,0.284183754,0.147581299,0.241441065,0.359636226
29/09/2017 11.00,0.340356261,0.217509534,0.157031674,0.108628363,0.27884312,0.44300661,0.108278471,0.208617266,0.313931535,0.225994659,0.307573061,0.364799812,0.173578624,0.150146396,0.247458287,0.230966468,0.232645154,0.304187718,0.175228545,0.151573586,0.249810458,0.215682986,0.21725059,0.284059049
29/09/2017 12.00,0.513111111,0.202220362,0.083674209,0.186806463,0.281484137,0.426817242,0.124070664,0.192899426,0.292409151,0.212873282,0.290656804,0.337942876,0.109159785,0.126183683,0.196032605,0.225351895,0.21695749,0.248599275,0.131153829,0.151607785,0.235530208,0.211837598,0.203946603,0.233690838
29/09/2017 13.00,0.353604057,0.211575472,0.398261151,0.23481392,0.266851427,0.339322006,0.1567353,0.180232392,0.270150804,0.160125111,0.273801485,0.307808322,0.121582056,0.130200636,0.212202276,0.139041453,0.226476119,0.276839146,0.129604251,0.1387915,0.226203751,0.119036299,0.193890947,0.237007789
29/09/2017 14.00,0.176173721,0.193095848,0.159522948,0.206808399,0.271092471,0.292337358,0.126509058,0.172812756,0.244551149,0.18824721,0.251009456,0.2847497,0.111069521,0.110166597,0.156829016,0.101017683,0.202342444,0.181621802,0.147579471,0.146379745,0.208380689,0.108042682,0.216413797,0.194252195
29/09/2017 15.00,0.20245679,0.199239501,0.06070265,0.131789222,0.270301726,0.375462162,0.151421871,0.170868183,0.233343861,0.26542734,0.256431418,0.274591451,0.092145434,0.105328737,0.123102666,0.157646171,0.252695169,0.215686138,0.126166541,0.144217265,0.168553524,0.148983209,0.23880908,0.203833767
29/09/2017 16.00,0.312507055,0.228560206,0.129088559,0.086793735,0.296594454,0.39895902,0.177261696,0.178344817,0.247171371,0.256870244,0.265702105,0.291944823,0.079851079,0.098916363,0.122480643,0.229093208,0.286799611,0.339215615,0.13614657,0.168652993,0.208830232,0.172683892,0.216181324,0.255691005
29/09/2017 17.00,0.40743739,0.255786906,0,0.151567876,0.337705919,0.360383494,0.266420943,0.183685177,0.265240672,0.204176769,0.297198817,0.338219848,0.230008239,0.187526561,0.22348234,0.134823716,0.324991822,0.39558619,0.22515443,0.183569233,0.218766246,0.09454423,0.227898344,0.277402173
29/09/2017 18.00,0.577577602,0.282785561,0,0.285907412,0.380477912,0.458913239,0.185216336,0.212843514,0.297918741,0.252293529,0.352770384,0.386421679,0.182417291,0.183293977,0.242676235,0.148032568,0.547043137,0.653908036,0.178746161,0.179605204,0.2377924,0.066875812,0.247134496,0.29541223
29/09/2017 19.00,0.491434783,0.281507446,0.359455721,0.204994556,0.394577184,0.434141825,0.238137467,0.214830151,0.306730029,0.206060968,0.352104072,0.387778508,0.165101856,0.211602895,0.252497636,0.185574381,0.398695192,0.390576927,0.145241742,0.186149168,0.222124678,0.154486319,0.331904394,0.325146129
29/09/2017 20.00,0.257467372,0.261588487,0.019162896,0.14022717,0.337241802,0.493156703,0.181237823,0.200007822,0.279867304,0.224761677,0.308614805,0.328830086,0.104668941,0.163672385,0.187477499,0.233736416,0.399955245,0.486729534,0.109126876,0.170643325,0.195462318,0.142710866,0.244197975,0.297179167
29/09/2017 21.00,0.320126102,0.247594526,0.1298287,0.06025075,0.301563711,0.391797961,0.119081555,0.190556273,0.275422452,0.239229988,0.282706454,0.304905701,0.155866632,0.197465168,0.234938425,0.264824092,0.340489437,0.360181052,0.123320615,0.156233093,0.185881678,0.166812142,0.214473585,0.226877292
29/09/2017 22.00,0.245731923,0.215940296,0.185522301,0.09654213,0.285243503,0.436516505,0.124663201,0.185165989,0.266888062,0.256363873,0.273792928,0.303066366,0.2321911,0.199683722,0.287485274,0.272347605,0.299128568,0.339326391,0.154700074,0.133041648,0.191540473,0.16085655,0.176674179,0.200416202
29/09/2017 23.00,0.147377425,0.211719328,0.157583064,0.044367332,0.264258724,0.360169084,0.140252111,0.180325104,0.257514475,0.19294904,0.259560706,0.290112709,0.289447378,0.182252699,0.238065759,0.14811604,0.235277906,0.282753322,0.227066998,0.142974428,0.186758912,0.11588327,0.184077114,0.221221008
30/09/2017 00.00,0.109583775,0.201891276,0.147258565,0.06301258,0.256856081,0.336155056,0.140236646,0.175680285,0.2517076,0.193320874,0.246237577,0.286051157,0.253283997,0.176540305,0.245360201,0.097925364,0.212712927,0.208002487,0.186479379,0.129977128,0.180645515,0.087901884,0.19093998,0.186711693
30/09/2017 01.00,0.18126455,0.199921494,0.403155786,0.077688657,0.247199601,0.361705738,0.168212738,0.16959244,0.24871576,0.203929856,0.242579625,0.266718606,0.132413228,0.125167695,0.165456416,0.072521225,0.195291625,0.191175311,0.137658947,0.130126373,0.172011183,0.064667563,0.174142583,0.170472044
30/09/2017 02.00,0.133571429,0.198830386,0.137372333,0.117629129,0.252583722,0.390295244,0.167664995,0.173737431,0.245113415,0.185327418,0.247842595,0.271501951,0.139920422,0.128298783,0.162406373,0.109585195,0.198340559,0.21109522,0.147071248,0.134855669,0.170706374,0.090853118,0.164436977,0.175011405
30/09/2017 03.00,0.159572311,0.201776388,0.159219134,0.101458802,0.260075144,0.38351665,0.162620558,0.180579753,0.258095728,0.212166899,0.258104799,0.277360798,0.144370128,0.146494745,0.204605271,0.070929544,0.213443822,0.196977303,0.126692884,0.128557355,0.179552601,0.063252201,0.190340875,0.175656676
30/09/2017 04.00,0.124717813,0.201024881,0.181586296,0.126902087,0.267926754,0.363021967,0.158899129,0.185548779,0.261079703,0.213588364,0.265479698,0.286435006,0.120547015,0.122702464,0.179127852,0.111192826,0.21493989,0.232137367,0.123025783,0.125225554,0.182811199,0.085908176,0.166063716,0.179350579
30/09/2017 05.00,0.113839506,0.223692162,0.122921784,0.155893557,0.286469218,0.408782648,0.170765932,0.193591614,0.273563566,0.204214424,0.289720928,0.3005108,0.140072181,0.16027352,0.220128437,0.072763589,0.260184809,0.272450168,0.124458957,0.142408542,0.195591697,0.053831821,0.192489434,0.201563569
30/09/2017 06.00,0.175290123,0.235950081,0.346716871,0.187564826,0.325883073,0.386370176,0.168435622,0.212437556,0.304327009,0.246906353,0.317750131,0.338848126,0.106098868,0.138842453,0.195053209,0.074676663,0.249649675,0.264152959,0.120745484,0.158009218,0.221979693,0.064399289,0.215291645,0.227798915
30/09/2017 07.00,0.181554674,0.262090457,0.485172592,0.222239297,0.381707053,0.536932605,0.150606199,0.240173475,0.358748777,0.302583029,0.382659698,0.40734102,0.121817991,0.182069209,0.242286885,0.097958399,0.318309546,0.41298629,0.134225056,0.200612812,0.26696361,0.078343818,0.254573221,0.330292482
30/09/2017 08.00,0.334714286,0.285757955,0.393129929,0.334662956,0.45355099,0.597779051,0.231375786,0.274861912,0.399062229,0.269254114,0.437920509,0.479867975,0.135386153,0.186445861,0.284151376,0.167323802,0.427288439,0.613184934,0.147909343,0.203692063,0.310435317,0.090719097,0.231665913,0.332454695
30/09/2017 09.00,0.531458554,0.322544889,0.395042664,0.223538566,0.491245269,0.635223088,0.284947817,0.276323057,0.400061003,0.330677926,0.451128015,0.495014536,0.2524608,0.300710982,0.474691458,0.142503217,0.402636242,0.49716749,0.177474236,0.211393023,0.333697365,0.107670831,0.304218949,0.375643709
30/09/2017 10.00,0.84019224,0.297950869,0.52146477,0.334111253,0.442954194,0.491808825,0.226090781,0.263324497,0.362907528,0.318340275,0.408544809,0.457056959,0.198148239,0.240489547,0.366317972,0.247613547,0.394918755,0.453393192,0.160699931,0.195039097,0.297087035,0.195691594,0.312108451,0.358321414
30/09/2017 11.00,0.477056437,0.281085912,0.345559793,0.139330257,0.416393146,0.449440276,0.278354283,0.24244843,0.330888178,0.323176363,0.361022274,0.400500922,0.19128098,0.227729189,0.316526376,0.276468153,0.384065916,0.447686358,0.163557484,0.194723036,0.270650316,0.19613402,0.272466797,0.317600867
30/09/2017 12.00,0.317175485,0.258642265,0.115926955,0.096031216,0.383197872,0.460804273,0.239425484,0.216884132,0.314671894,0.294213516,0.332052739,0.373833433,0.155052642,0.186463833,0.255642668,0.236639987,0.340556538,0.352381426,0.145481507,0.174953739,0.239862283,0.198230246,0.285279792,0.295185347
30/09/2017 13.00,0.464546738,0.258755385,0.132420815,0.117983848,0.354909687,0.364350399,0.171053425,0.209917988,0.302682264,0.277177932,0.318970487,0.355911836,0.173359459,0.191437203,0.256789934,0.261966974,0.268581747,0.288891553,0.15454232,0.170657832,0.228916912,0.23549031,0.241436536,0.259693656
30/09/2017 14.00,0.181287478,0.240607928,0.017501616,0.047144192,0.3460553,0.465454478,0.137024535,0.20585214,0.296057817,0.263045252,0.311379851,0.341799127,0.170717259,0.224031617,0.279394261,0.268712097,0.302922825,0.366616123,0.136198695,0.178733035,0.222901503,0.211962255,0.238947951,0.289189735
30/09/2017 15.00,0.274003528,0.246466102,0.121685197,0.071871144,0.35094618,0.435851574,0.188984169,0.204073531,0.286502481,0.265287805,0.305325606,0.333091227,0.136555577,0.165141137,0.245547487,0.43616112,0.344370686,0.331055083,0.135469494,0.163827701,0.243594546,0.311231943,0.245732948,0.236231319
