READ_TIME_Date,h1vmba1uEV22,h1vmba2uEV22,h1vmba3uEV22,h2vmba1uEV22,h2vmba2uEV22,h2vmba3uEV22,h1v0ba1uEV22,h1v0ba2uEV22,h1v0ba3uEV22,h2v0ba1uEV22,h2v0ba2uEV22,h2v0ba3uEV22,A1vmba1uEV12,A1vmba2uEV12,A1vmba3uEV12,A2vmba1uEV12,A2vmba2uEV12,A2vmba3uEV12,A1v0ba1uEV12,A1v0ba2uEV12,A1v0ba3uEV12,A2v0ba1uEV12,A2v0ba2uEV12,A2v0ba3uEV12
11/10/2017 16.00,0.555626239,0.361004817,0.188431919,0.287432013,0.428980864,0.524169806,0.224103632,0.301081696,0.438235626,0.289051539,0.403746995,0.446655015,0.177928811,0.214011332,0.267393801,0.255216531,0.430026487,0.422515679,0.238528133,0.286899705,0.358463274,0.269701377,0.454432695,0.446495609
11/10/2017 17.00,0.742428609,0.386491026,0.476843305,0.315787358,0.472751665,0.518933863,0.309957753,0.312911595,0.451035456,0.350308639,0.443762613,0.480563338,0.163818614,0.281947991,0.329820817,0.381084001,0.496437722,0.530791221,0.195556712,0.336572388,0.39372006,0.373674001,0.486784724,0.520470235
11/10/2017 18.00,1.152896509,0.419874413,0.215361861,0.292547298,0.526731273,0.654172178,0.337288165,0.324630218,0.457652233,0.393747404,0.476946509,0.523228024,0.233652202,0.377807089,0.458366813,0.406519687,0.605488019,0.652288392,0.199132839,0.321990539,0.390648512,0.298854974,0.445127535,0.479533063
11/10/2017 19.00,1.003526076,0.407309365,0.287579401,0.34553716,0.530532732,0.68575591,0.339053387,0.306959799,0.423375164,0.473493616,0.455107388,0.476126131,0.29623464,0.388632764,0.456196763,0.208716807,0.507920325,0.574374749,0.225179365,0.29541474,0.346772739,0.181519669,0.441735051,0.499530037
11/10/2017 20.00,0.660735789,0.398131943,0.186219971,0.26233073,0.444409401,0.552650254,0.27956025,0.28777635,0.402175128,0.334746295,0.394689441,0.414238515,0.411503817,0.396480336,0.480061383,0.294271438,0.477575036,0.455474732,0.272581514,0.262629909,0.317994276,0.236270134,0.383444342,0.365700038
11/10/2017 21.00,0.369409992,0.347408236,0.067907123,0.271750616,0.404854205,0.535811575,0.243227729,0.270291062,0.380786343,0.381168994,0.366740368,0.393053664,0.344163469,0.319313357,0.420112471,0.363651517,0.440255576,0.402809166,0.256357225,0.23784711,0.312929399,0.295980384,0.358329357,0.327851269
11/10/2017 22.00,0.288894384,0.323510204,0.254017255,0.130493306,0.373871253,0.452309347,0.201169652,0.267040634,0.369326023,0.302360142,0.349596978,0.378807791,0.3398156,0.291217779,0.382545039,0.275747188,0.308689089,0.313090048,0.255999953,0.219388803,0.28819016,0.266970528,0.298863932,0.303124814
11/10/2017 23.00,0.202256782,0.284132369,0.321891001,0.177385956,0.328259867,0.439309626,0.195282218,0.256604317,0.355730521,0.283288551,0.322234643,0.366833484,0.18409253,0.19957786,0.248948444,0.295280076,0.284403692,0.334518505,0.195405401,0.211842337,0.264246846,0.254543928,0.245168024,0.288369115
12/10/2017 00.00,0.386766315,0.268585057,0.118936679,0.243217086,0.322776985,0.389017907,0.20240459,0.250798409,0.340729764,0.241871185,0.316071249,0.349685474,0.18602981,0.206913115,0.251333031,0.24328926,0.246842446,0.26172689,0.1905017,0.21188701,0.257374716,0.254059835,0.257770323,0.273313711
12/10/2017 01.00,0.295578456,0.259178217,0.166497275,0.141459116,0.311701435,0.41436389,0.179076866,0.245279015,0.334698969,0.234939437,0.307010934,0.335220909,0.161458786,0.165834009,0.208288748,0.186348583,0.254231003,0.240879052,0.192856208,0.19808224,0.248792767,0.191461861,0.261206927,0.247488608
12/10/2017 02.00,0.250321268,0.25705334,0.135591302,0.203071549,0.307998894,0.409492663,0.191963392,0.247548278,0.339467239,0.220381634,0.311840165,0.340437205,0.157703436,0.170008935,0.20195086,0.203897784,0.248167883,0.247378758,0.19256294,0.207588503,0.246591021,0.198242225,0.241284394,0.240517158
12/10/2017 03.00,0.226338426,0.26179496,0.169757331,0.160973174,0.315758899,0.389368955,0.198052872,0.248852044,0.34108295,0.229722788,0.319037337,0.340020244,0.165009356,0.174322421,0.211155466,0.218580627,0.26695923,0.276281854,0.194593562,0.205576349,0.249013119,0.210299339,0.256845038,0.265814459
12/10/2017 04.00,0.245924706,0.265541204,0.307311888,0.213981338,0.331650458,0.406678132,0.213415748,0.260891739,0.347891916,0.210329653,0.343617417,0.357424147,0.168194162,0.18349646,0.219029255,0.227082575,0.286992564,0.301221231,0.205039571,0.223694063,0.26701084,0.206796816,0.261354921,0.274312512
12/10/2017 05.00,0.271490659,0.312648339,0.455493607,0.235316703,0.431254819,0.518871914,0.246029901,0.287355033,0.361786613,0.287037578,0.420485887,0.377562121,0.187466571,0.235613425,0.268036103,0.256651865,0.349485077,0.338902505,0.199324095,0.250516304,0.284989763,0.228016562,0.310492137,0.30109029
12/10/2017 06.00,0.319109397,0.410351723,0.160869438,0.359662376,0.583429467,0.620936896,0.24102533,0.319997385,0.391706106,0.320064828,0.496645596,0.433230479,0.379380078,0.347963979,0.392809877,0.366885523,0.52206546,0.522806557,0.297971178,0.273296471,0.308519157,0.236443589,0.336451081,0.33692869
12/10/2017 07.00,0.493199283,0.403583794,0.22112816,0.280721743,0.540072842,0.667027261,0.247446697,0.327510093,0.444158849,0.303750255,0.477689481,0.507699696,0.300705572,0.295270385,0.404357979,0.315921802,0.456884657,0.483761784,0.252165702,0.247607863,0.339086546,0.268247627,0.387938484,0.410759719
12/10/2017 08.00,0.316712862,0.359205181,0.38826129,0.280675496,0.452522839,0.673916743,0.27906149,0.320760424,0.48594204,0.304784277,0.459219346,0.547550839,0.204746553,0.246576815,0.375289328,0.275592736,0.384696464,0.513124149,0.212440153,0.255842238,0.389391279,0.233700199,0.326219194,0.435124733
12/10/2017 09.00,0.518033448,0.348037187,0.30541534,0.13640798,0.425212093,0.644438329,0.242355874,0.301159953,0.487995447,0.247818463,0.441030218,0.565775481,0.206309928,0.227762121,0.3675768,0.237497769,0.352265424,0.497028541,0.222847517,0.246019295,0.397041374,0.235376845,0.349119592,0.492589932
12/10/2017 10.00,0.599952954,0.310246778,0.55067661,0.282090627,0.394758868,0.632806897,0.216747255,0.283530847,0.443771922,0.230711376,0.40454986,0.490824321,0.203628362,0.210755616,0.319373118,0.179273872,0.340874508,0.442933247,0.236782659,0.245070356,0.371372708,0.175851856,0.334367827,0.434478449
12/10/2017 11.00,0.407358438,0.292113792,0.2066516,0.177001222,0.369194318,0.611910085,0.222978155,0.271626596,0.40587783,0.234741618,0.376394966,0.449930327,0.211157092,0.199818492,0.288930949,0.220935384,0.315526671,0.486968621,0.237809986,0.225040193,0.325400697,0.203555347,0.290705545,0.448660894
12/10/2017 12.00,0.293674641,0.289698268,0.10685911,0.213416236,0.366714078,0.555623507,0.177044221,0.256288146,0.3864025,0.281662804,0.355399421,0.432025994,0.200290976,0.211833863,0.29243002,0.23718855,0.306533223,0.413256164,0.211863229,0.224073032,0.30932581,0.218593464,0.28250166,0.380857746
12/10/2017 13.00,0.354795025,0.279803858,0.237717301,0.042575647,0.365348663,0.56538261,0.197854112,0.256333795,0.374701699,0.263119549,0.351444023,0.407639119,0.23861306,0.23659758,0.309631772,0.268789984,0.352589982,0.512260758,0.216044025,0.214219177,0.280345485,0.216263797,0.283687834,0.412156193
12/10/2017 14.00,0.150862157,0.278334932,0.336261338,0.134376084,0.34542977,0.521527942,0.158627196,0.241369146,0.352705468,0.144418957,0.336331113,0.384468759,0.164913852,0.184705673,0.219483888,0.246229233,0.349442683,0.334110202,0.203652868,0.228093877,0.271041654,0.236484902,0.33561376,0.32088805
12/10/2017 15.00,0.142518018,0.275790198,0.402018153,0.158280364,0.346111692,0.502128785,0.188855768,0.241357646,0.344440432,0.21020722,0.337695255,0.380473645,0.141096265,0.173666289,0.208563376,0.339929872,0.369983015,0.432739219,0.180453455,0.222108515,0.266739746,0.261559631,0.284684074,0.332971944
12/10/2017 16.00,0.447670952,0.313772855,0.624902717,0.220182753,0.394420099,0.49648545,0.314599633,0.269400781,0.362367342,0.229203761,0.362852904,0.397303913,0.183121019,0.233454188,0.245967846,0.389975516,0.459936418,0.508911418,0.19365125,0.246878789,0.260112035,0.269280816,0.317589307,0.351406886
12/10/2017 17.00,0.665577774,0.328824375,0.445280149,0.466971979,0.459707357,0.676001121,0.363839021,0.300023619,0.397679953,0.315754672,0.40854994,0.449631803,0.158317181,0.212197399,0.248377921,0.270508977,0.541446946,0.561578938,0.207910605,0.278668994,0.326183194,0.190824416,0.381951454,0.396153111
12/10/2017 18.00,0.320045269,0.400339778,0.14260896,0.409884599,0.546506074,0.672744452,0.291199055,0.329966221,0.442267055,0.354636107,0.474325092,0.52054395,0.290837625,0.289431901,0.334241146,0.502249124,0.649068812,0.751887681,0.291356436,0.289948204,0.334837383,0.312116515,0.403355798,0.467251314
12/10/2017 19.00,0.640828159,0.446520764,0.12690353,0.402438499,0.548741906,0.734427486,0.244296791,0.326756141,0.432477338,0.379899038,0.477098637,0.502959457,0.388069709,0.382700092,0.438519853,0.289339155,0.593209501,0.688497164,0.30683374,0.302588163,0.346722982,0.201732115,0.41359562,0.480031778
12/10/2017 20.00,0.392486511,0.407385754,0.500734158,0.401552984,0.50904138,0.685060516,0.272362236,0.305349386,0.413456086,0.278536089,0.429533372,0.467138436,0.387879848,0.380525266,0.458608279,0.388581542,0.563126596,0.479611175,0.266726311,0.261668919,0.315362851,0.27030325,0.391719453,0.333624852
12/10/2017 21.00,0.289782458,0.384922773,0.324104821,0.332241451,0.459850163,0.641272639,0.329587825,0.2930679,0.410102696,0.411528182,0.407573003,0.439923493,0.246548452,0.28367003,0.341075028,0.427179757,0.449758029,0.529679153,0.216003983,0.248526631,0.298819821,0.275333231,0.289885766,0.341397901
12/10/2017 22.00,0.399990989,0.367564597,0.051928961,0.141384924,0.436626759,0.590543496,0.265496853,0.286385764,0.394108232,0.334768373,0.391282691,0.426816705,0.253764008,0.251965015,0.30378517,0.294889408,0.366679713,0.441292368,0.236347221,0.234671699,0.282935241,0.2290045,0.284755241,0.342697755
12/10/2017 23.00,0.203784176,0.307495038,0.064597099,0.142774627,0.390311389,0.520040701,0.209306961,0.285015173,0.385141577,0.272741629,0.36893418,0.415882544,0.199095244,0.212551746,0.256482575,0.28053921,0.348841812,0.498678488,0.218440156,0.233204147,0.281403476,0.201397727,0.25043183,0.357998848
13/10/2017 00.00,0.170928232,0.294187449,0.147642557,0.193014708,0.378018449,0.501556227,0.208967474,0.273730222,0.3783334,0.297868828,0.360340792,0.398513719,0.197128708,0.208667411,0.258121523,0.244138637,0.316036924,0.349319052,0.204939702,0.216935613,0.268349286,0.212068907,0.274522729,0.303432961
13/10/2017 01.00,0.119505136,0.294358684,0.338221795,0.186879057,0.377258864,0.511549981,0.201584857,0.269203985,0.373218527,0.267527305,0.358391519,0.392735103,0.205786554,0.223739618,0.283938058,0.289945013,0.297300171,0.343741886,0.194431611,0.211394056,0.26827085,0.233446238,0.239368168,0.276760236
13/10/2017 02.00,0.202217045,0.294104367,0.220552203,0.261022751,0.38153562,0.53052285,0.18266049,0.274750555,0.377617748,0.30794135,0.369921891,0.395206885,0.193200954,0.192820027,0.22937101,0.24971952,0.293312909,0.368462677,0.219984332,0.219550597,0.26116863,0.19446553,0.228413263,0.286935077
13/10/2017 03.00,0.109382114,0.300989582,0.126789859,0.375770999,0.386535478,0.488679681,0.205090521,0.280356999,0.38498862,0.255043166,0.374571029,0.402360854,0.18666064,0.200416796,0.251354687,0.250242789,0.305907465,0.342478522,0.201693824,0.216557867,0.271598169,0.197798261,0.241797036,0.270703729
13/10/2017 04.00,0.184535699,0.315845311,0.246234473,0.309328828,0.417297642,0.514294667,0.210388287,0.294264561,0.393579128,0.288296044,0.406432063,0.4117367,0.197484874,0.232189602,0.274596864,0.239087788,0.344407042,0.362775444,0.200477274,0.235707867,0.278757707,0.192974776,0.277981039,0.292806716
13/10/2017 05.00,0.188834755,0.374462957,0.402050922,0.343708727,0.504177814,0.557124999,0.236597865,0.324185595,0.409754816,0.352985048,0.469510087,0.450908304,0.221534751,0.258862222,0.307233171,0.246342618,0.396729334,0.384643592,0.220680842,0.257864435,0.306048937,0.2044,0.329181676,0.319153668
13/10/2017 06.00,0.288774346,0.483498332,0.628647905,0.390459686,0.656549466,0.734395011,0.262853752,0.359919647,0.44410212,0.349736797,0.559314388,0.498170397,0.346642711,0.356153165,0.426202781,0.363974644,0.534569539,0.510459314,0.270546764,0.277969457,0.332641592,0.26153671,0.384118951,0.366794368
13/10/2017 07.00,0.380448623,0.494728222,0.377115072,0.399351289,0.63373404,0.806644549,0.310193063,0.36466796,0.502810863,0.303776036,0.547368025,0.573122721,0.312342295,0.353222549,0.477167249,0.32121858,0.499723685,0.606263126,0.244152964,0.276108402,0.372993987,0.253413944,0.394239181,0.478289674
13/10/2017 08.00,0.742136375,0.411138983,0.325269305,0.360126452,0.523285435,0.683084959,0.264290143,0.357839261,0.548298338,0.280132649,0.513192911,0.636638554,0.249320547,0.285586664,0.423755038,0.268142989,0.383702481,0.607523343,0.244763257,0.280366471,0.416009287,0.237789914,0.340268378,0.538753312
13/10/2017 09.00,0.993423751,0.381385206,0.313190063,0.199629215,0.476544484,0.691635628,0.229348245,0.34681328,0.532330723,0.264915741,0.492638873,0.628329131,0.268543948,0.321152293,0.529478637,0.181255221,0.350640621,0.433344211,0.221526405,0.264923911,0.436775805,0.208995045,0.404303677,0.499664464
13/10/2017 10.00,0.524108938,0.351211402,0.570652981,0.29478549,0.425567926,0.630911283,0.255382471,0.310411009,0.474543326,0.275608409,0.442474974,0.557973446,0.179019263,0.205775553,0.32284823,0.243590638,0.348609608,0.456622983,0.214347632,0.246384114,0.386560376,0.24246392,0.346997129,0.454510892
13/10/2017 11.00,0.466683059,0.302669804,0.216693885,0.399557959,0.393349439,0.571279784,0.260390972,0.273108767,0.421661772,0.305706796,0.394908398,0.474472157,0.160505543,0.209302618,0.29358468,0.174875083,0.337356657,0.398153014,0.189393712,0.246973399,0.346424747,0.174491825,0.336617302,0.397280416
13/10/2017 12.00,0.664171391,0.283121676,0.147820059,0.261449517,0.369339078,0.515946101,0.232280487,0.269350053,0.389128895,0.239194414,0.357752319,0.433467689,0.220213877,0.240310744,0.301348432,0.149153088,0.336357998,0.328891143,0.224099914,0.244551423,0.306666222,0.155104555,0.349779264,0.342014469
13/10/2017 13.00,0.451540746,0.275782178,0.201331615,0.173191666,0.365143171,0.482418569,0.185620526,0.24900717,0.362544439,0.284771873,0.34216657,0.404335041,0.203650871,0.227569187,0.329174952,0.284869591,0.289338885,0.255318392,0.185549774,0.20734216,0.299916901,0.329296846,0.334463156,0.295136947
13/10/2017 14.00,0.240680057,0.315744993,0.378458019,0.203935908,0.372837781,0.438562099,0.205927423,0.251021208,0.362543539,0.268041138,0.335969398,0.376278323,0.217128685,0.275455878,0.350232541,0.278669498,0.312950578,0.306886799,0.173661403,0.220311998,0.28011902,0.30327096,0.340578438,0.333979337
13/10/2017 15.00,0.236082147,0.333587544,0.113385877,0.326013683,0.386101921,0.437552756,0.195812063,0.260524659,0.363004973,0.170280304,0.348513629,0.400381305,0.154578202,0.22202675,0.254047189,0.268661776,0.409616979,0.535179969,0.163995619,0.235553357,0.269524589,0.190503049,0.290451752,0.379486124
13/10/2017 16.00,0.375200844,0.33840661,0.039970426,0.374520586,0.414760082,0.481258423,0.239123972,0.280572083,0.383433204,0.282683903,0.378228587,0.419510408,0.136837764,0.203683198,0.242359745,0.253918466,0.434161888,0.490187237,0.169991797,0.253033021,0.301080399,0.185680935,0.317486107,0.358455318
13/10/2017 17.00,0.357975646,0.380941484,0.200844319,0.328581098,0.446517769,0.642201778,0.280531226,0.304814121,0.408188294,0.320371944,0.415217417,0.454563295,0.178812915,0.25645181,0.325455501,0.251766451,0.421895308,0.464922254,0.188549134,0.270415404,0.34317629,0.227656767,0.381493728,0.420400323
13/10/2017 18.00,0.483209545,0.349707091,0.297265248,0.40268041,0.473145112,0.671437001,0.306240188,0.309941791,0.426804878,0.321046604,0.440177867,0.513214743,0.242365069,0.2619211,0.313530157,0.28591736,0.510149233,0.527640751,0.268113165,0.289746767,0.346838607,0.219322771,0.391327562,0.404745034
13/10/2017 19.00,0.503637717,0.355849117,0.281651136,0.279505216,0.46462948,0.637696226,0.213114914,0.309633121,0.406372142,0.362636118,0.434747093,0.468124887,0.271216673,0.334642837,0.441737203,0.227823886,0.51682739,0.6121394,0.218586722,0.269704956,0.356017519,0.156162085,0.354259793,0.419591495
13/10/2017 20.00,0.447927156,0.311818261,0,0.352173158,0.397494071,0.520803771,0.236632231,0.284669116,0.369797604,0.309285235,0.379341513,0.40074789,0.27925616,0.228184602,0.285674377,0.289885831,0.43647981,0.524242259,0.290326913,0.237230689,0.296999573,0.202549894,0.304978477,0.366300117
13/10/2017 21.00,0.5427299,0.30621001,0,0.336470332,0.352042536,0.530964377,0.254382436,0.260339188,0.355749518,0.289234825,0.339754071,0.373044094,0.283102034,0.256412772,0.324536885,0.324508714,0.371017247,0.415951202,0.247538768,0.22420221,0.283768575,0.231784081,0.265003336,0.29709793
13/10/2017 22.00,0.374594853,0.268297721,0.044746899,0.149882963,0.32794377,0.476964785,0.273574253,0.252682361,0.33652573,0.254355631,0.317662762,0.352553897,0.259352604,0.228790715,0.294606388,0.294515633,0.383894259,0.45315541,0.22659352,0.199891933,0.257394364,0.19835904,0.258556383,0.305204417
13/10/2017 23.00,0.110468262,0.253800808,0.357310092,0.095218239,0.301707387,0.425240708,0.219206775,0.240660829,0.323052518,0.222391544,0.305910179,0.34397124,0.184529185,0.207529855,0.264594557,0.262092258,0.344438953,0.434211883,0.174678998,0.19645189,0.250470472,0.175850918,0.231101471,0.291334659
14/10/2017 00.00,0.239843212,0.242437751,0.264150345,0.086142202,0.286550799,0.40149897,0.253540986,0.232720226,0.314312096,0.209745188,0.291544473,0.329144347,0.179482505,0.186045174,0.248079319,0.254519426,0.291636553,0.352940891,0.174576562,0.180959848,0.241298363,0.188347594,0.215814737,0.261180722
14/10/2017 01.00,0.146906283,0.237913025,0.142689187,0.117683682,0.27474892,0.374673008,0.205952284,0.222117909,0.299917486,0.20460469,0.27628466,0.305833488,0.162124837,0.175728988,0.245784286,0.256112804,0.252179253,0.298589731,0.158853496,0.172183143,0.240824871,0.2097461,0.20652468,0.244532998
14/10/2017 02.00,0.159420474,0.233102347,0.145423023,0.091555542,0.264355969,0.331176074,0.221360924,0.215710611,0.292959629,0.182358486,0.276732069,0.2967066,0.181812577,0.168109725,0.228389747,0.258949506,0.257760215,0.308836012,0.182261316,0.168524643,0.228953444,0.199611273,0.198694508,0.238066295
14/10/2017 03.00,0.160888985,0.216737214,0.120514479,0.078001751,0.266033665,0.343113873,0.197845163,0.215829652,0.291818153,0.216233284,0.271552515,0.295034949,0.162368749,0.153041839,0.201118581,0.209770452,0.25101371,0.293088479,0.181999814,0.171545241,0.225434663,0.162097226,0.193967385,0.226480083
14/10/2017 04.00,0.111995728,0.225532683,0.113223849,0.125897274,0.264327199,0.337243209,0.191932593,0.215993729,0.291173226,0.196324593,0.279481509,0.296289564,0.239445573,0.17489261,0.244966258,0.168994315,0.248749024,0.283298042,0.218882984,0.15987356,0.223929575,0.136598906,0.201065016,0.228991151
14/10/2017 05.00,0.152277068,0.228584644,0.167689364,0.132879671,0.279444912,0.355126087,0.206834128,0.224727018,0.299091656,0.199765309,0.289779372,0.308391655,0.243827438,0.196029584,0.268195176,0.197089188,0.260615553,0.311444588,0.209555535,0.168476053,0.230498192,0.157122817,0.207767103,0.248288865
14/10/2017 06.00,0.113410863,0.251089241,0.39385488,0.305586887,0.302835958,0.395333494,0.196056716,0.23240584,0.320765333,0.214682356,0.314606257,0.341744135,0.204323325,0.18339091,0.238442282,0.206555003,0.269491873,0.349825366,0.213003407,0.191181739,0.248571809,0.169552058,0.221214209,0.287156496
14/10/2017 07.00,0.097317793,0.280041715,0.341654108,0.340230875,0.343239071,0.454077625,0.220228571,0.253274413,0.363800283,0.250655832,0.358026819,0.398683096,0.15657664,0.166401338,0.218100595,0.174085795,0.299006114,0.407031732,0.196588926,0.208924271,0.273834984,0.150768231,0.258956355,0.352512704
14/10/2017 08.00,0.055921837,0.329865518,0.23276313,0.164845795,0.412435726,0.491653459,0.244782557,0.281194681,0.408720671,0.314989128,0.408535977,0.462716197,0.17618928,0.228793325,0.344245428,0.256935551,0.391422983,0.542070472,0.173341233,0.225094949,0.338680804,0.195653546,0.29806422,0.412780597
14/10/2017 09.00,0.239379873,0.343550143,0.124009905,0.135683586,0.455476004,0.608364276,0.21886801,0.297530656,0.419739276,0.324452391,0.448802841,0.48668355,0.230293685,0.279126186,0.437885028,0.3093981,0.459410216,0.508912418,0.19068048,0.231113219,0.362563685,0.220534524,0.327461006,0.362745465
14/10/2017 10.00,0.454879619,0.321842635,0.245977777,0.039185085,0.472161557,0.529106453,0.237611703,0.291254303,0.410394008,0.356684594,0.444000449,0.45931591,0.256523965,0.260890754,0.348088821,0.339042086,0.426702799,0.539876761,0.236819651,0.240851015,0.321351158,0.248184017,0.312353006,0.395198085
14/10/2017 11.00,0.509059338,0.327818857,0.167570423,0.146762287,0.430174683,0.428353995,0.217800293,0.279125889,0.389405308,0.270749797,0.41714955,0.428766928,0.227701441,0.264284258,0.33956213,0.389855117,0.423557109,0.614592586,0.217991691,0.253014526,0.325082365,0.25136159,0.273091166,0.396262515
14/10/2017 12.00,0.148588746,0.304379602,0.419753186,0.035686363,0.406916135,0.44392051,0.216320407,0.267399476,0.374968338,0.273693213,0.385362818,0.424662483,0.222717205,0.210811727,0.270416561,0.248937479,0.406747989,0.405815147,0.246009679,0.232859088,0.298697586,0.199303874,0.32564984,0.32490299
14/10/2017 13.00,0.054646645,0.290637732,0.26732839,0.175887144,0.388560881,0.509171508,0.133385212,0.261085687,0.368052883,0.30687055,0.366813899,0.408231353,0.159971299,0.167270879,0.195245712,0.253139004,0.346843199,0.415888039,0.236610998,0.24740769,0.28878482,0.233071494,0.319347319,0.382918653
14/10/2017 14.00,0.173130465,0.327217345,0.156831094,0.2615709,0.380063371,0.425446395,0.243031264,0.243767049,0.355678079,0.281895416,0.34622066,0.390654252,0.257803002,0.241019948,0.321556666,0.265131577,0.426352137,0.474202418,0.232651754,0.217506055,0.290185615,0.201219516,0.323576585,0.359892179
14/10/2017 15.00,0.186384742,0.326088404,0.021474409,0.115132333,0.380079886,0.413457475,0.22282372,0.247353913,0.35293212,0.344154182,0.344802991,0.384191738,0.226846305,0.195823757,0.263905745,0.244206715,0.322263769,0.328944535,0.241525261,0.20849528,0.280982772,0.242770543,0.320368546,0.327010023
14/10/2017 16.00,0.38684593,0.317248941,0.11559115,0.071151209,0.391033815,0.509107173,0.157680839,0.258836203,0.362778642,0.269896665,0.3835326,0.391209484,0.192757397,0.217739466,0.335978794,0.278018992,0.337778972,0.376598826,0.187792807,0.212131446,0.327325444,0.238171093,0.289365797,0.32262168
14/10/2017 17.00,0.651464549,0.311479455,0,0.285440457,0.411127644,0.55836791,0.226836497,0.276772902,0.36754703,0.300123075,0.404535948,0.411468125,0.214098447,0.263862915,0.334212452,0.280197376,0.379277543,0.469852148,0.202741002,0.249865576,0.316483227,0.235079607,0.318205748,0.394195904
14/10/2017 18.00,0.576406316,0.315561012,0.00988914,0.265971615,0.415385154,0.567761763,0.222306254,0.278545448,0.376079977,0.355050854,0.407972816,0.451392385,0.251548289,0.364298857,0.454743347,0.301259153,0.329582767,0.452983289,0.176157128,0.255115392,0.3184529,0.280746953,0.307142064,0.422140463
14/10/2017 19.00,0.50711762,0.335317735,0.286027699,0.487684736,0.407428665,0.539302736,0.228752265,0.267526262,0.352379663,0.30234896,0.396445785,0.420857029,0.305367905,0.304689263,0.439431076,0.161817366,0.391431029,0.389517186,0.210761995,0.210293603,0.303291108,0.144610373,0.349807865,0.348097532
14/10/2017 20.00,0.355348295,0.277155166,0.474856495,0.28095676,0.354081028,0.435388454,0.176849016,0.236557198,0.331259197,0.240979865,0.345433292,0.355673921,0.342593812,0.26360782,0.357796066,0.221497553,0.371783484,0.495982168,0.25187717,0.193806161,0.263053965,0.158493619,0.266031426,0.35490238
14/10/2017 21.00,0.320733775,0.254732652,0.131571189,0.048488305,0.31677817,0.403820666,0.185518795,0.226895211,0.311028701,0.226620215,0.297257273,0.335180778,0.233339359,0.198266628,0.296757642,0.200096797,0.361750646,0.402180079,0.209465302,0.177981029,0.26639496,0.147884718,0.267357565,0.29723758
14/10/2017 22.00,0.185669773,0.248505,0.149474318,0.07593744,0.295546646,0.434377353,0.181426364,0.215866059,0.301981768,0.255839614,0.273440408,0.323548568,0.193088928,0.193666428,0.256136001,0.20103796,0.301601813,0.346060056,0.178174824,0.178707719,0.236352169,0.161866595,0.242836023,0.278631772
14/10/2017 23.00,0.111726157,0.232301532,0.289705785,0.168033771,0.270949884,0.340874178,0.180532774,0.209659007,0.288523788,0.259576991,0.270560765,0.311888714,0.174498304,0.18270847,0.256621862,0.209193807,0.26347866,0.307250833,0.157212478,0.164609344,0.231200865,0.170200344,0.214366569,0.249979665
15/10/2017 00.00,0.223207187,0.230705967,0.079976361,0.181967062,0.264721411,0.351236532,0.248932241,0.197298266,0.279247222,0.196928982,0.263607109,0.290998967,0.144951015,0.161232626,0.19782476,0.223828853,0.231856761,0.274528012,0.149226041,0.165987843,0.203659186,0.196944713,0.204008386,0.241554383
15/10/2017 01.00,0.207903587,0.222979459,0.268853401,0.203337215,0.248856675,0.313150952,0.177432261,0.19051758,0.276827227,0.209759048,0.254709179,0.280342381,0.190538491,0.189201487,0.259796493,0.219344086,0.210687269,0.247020184,0.156326189,0.155229252,0.213148512,0.195943608,0.188210334,0.220667112
15/10/2017 02.00,0.114273914,0.218917391,0.333225411,0.158787893,0.247210142,0.369008464,0.18306936,0.192241239,0.274014126,0.167460847,0.247433551,0.271696321,0.132881144,0.162715963,0.215589762,0.171245475,0.223931754,0.269910028,0.125004271,0.153070555,0.202810122,0.141508738,0.185046057,0.223040214
15/10/2017 03.00,0.11703647,0.213795179,0.087322381,0.174648831,0.246893134,0.3132389,0.173645102,0.193014095,0.270186418,0.158375782,0.252717826,0.27429836,0.156876363,0.159931977,0.216493249,0.153232821,0.217049899,0.261698211,0.144583347,0.14739952,0.199528584,0.131416588,0.18614783,0.224439423
15/10/2017 04.00,0.135330429,0.215736013,0.167419101,0.142833338,0.250063268,0.365153973,0.170607623,0.194860838,0.276121416,0.193145923,0.261092294,0.278411184,0.143160288,0.144940461,0.209609463,0.134623754,0.209762389,0.229007873,0.142128006,0.143895342,0.208098037,0.127816821,0.199156248,0.217428629
15/10/2017 05.00,0.163986661,0.217287997,0.090830202,0.18741086,0.26994999,0.338385424,0.193024543,0.197695082,0.279556037,0.199740777,0.269777017,0.281781143,0.146422945,0.149953788,0.212953134,0.123708064,0.21761635,0.218650596,0.147125738,0.150673528,0.213975255,0.124842631,0.219612181,0.220655912
15/10/2017 06.00,0.112316864,0.226230972,0.119291743,0.189195982,0.283656919,0.403635973,0.169061996,0.207358857,0.308186056,0.212809308,0.287668307,0.3201524,0.111449562,0.147981724,0.197347177,0.135428019,0.240004524,0.307139635,0.121978377,0.161961789,0.215990873,0.113332516,0.200847037,0.257028846
15/10/2017 07.00,0.084908211,0.252366954,0.53251819,0.183284952,0.312358212,0.432912906,0.191720448,0.231653164,0.341602535,0.229226528,0.329062646,0.375357657,0.155037143,0.178912086,0.254520719,0.176704186,0.304117125,0.445410368,0.161067883,0.185871531,0.264421239,0.125894251,0.216670577,0.317336031
